ID,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.other,appCat.professional,appCat.recreation,appCat.convenience
AS14.30,2014-04-15,7.6,-1.4,1.0,2.079564384741262,2195.4609990119934,4.0,0.0,260.7969999999999,762.3369999999999,34.745000000000005,0.0,626.74,59.119
AS14.30,2014-04-16,8.4,-0.4,1.4,2.3022448991976443,1872.5460000038147,2.0,0.0,178.41199999999998,1117.3240000000005,273.60400000000004,12.911999999999999,647.504,27.162999999999997
AS14.30,2014-04-17,7.6,-0.8,1.0,2.7413039446167917,1933.968000650406,0.0,0.0,248.502,1157.271,25.376,68.34299999999999,344.04999999999995,45.539
AS14.30,2014-04-18,7.4,-1.2,1.0,0.5358660950420304,962.8110001087186,0.0,0.0,194.14000000000004,671.9200000000002,26.247,17.085,550.106,14.052
AS14.30,2014-04-19,7.8,-1.2,1.0,1.2980949654862695,412.139999628067,1.0,0.0,207.63499999999993,346.37499999999994,145.922,11.042,436.927,47.186
AS14.30,2014-04-20,7.75,-1.25,1.0,1.0913892761391042,477.8820002079008,0.0,0.0,219.18200000000002,407.426,41.815000000000005,0.0,626.921,87.28299999999999
AS14.30,2014-04-21,7.8,-1.6,1.0,1.555876521900828,547.8949997425079,0.0,0.0,271.15899999999993,375.5439999999999,43.202999999999996,12.13,496.41299999999995,52.253
AS14.30,2014-04-22,8.0,-0.8,1.2,2.378147720580946,792.7600004673005,2.0,3.0,237.783,419.02900000000005,43.867,30.122000000000003,171.34699999999998,96.384
AS14.30,2014-04-23,7.6,-1.4,1.0,1.1235062335062334,1535.0900008678436,0.0,0.0,259.788,1007.5469999999996,49.351,66.387,414.8809999999999,37.22
AS14.30,2014-04-24,8.2,-1.2,1.2,1.7445691909543957,1566.1850013732912,0.0,0.0,224.892,1055.811,49.524,34.087,174.281,9.09
AS14.30,2014-04-25,7.5,-1.0,1.0,2.258221920541767,1243.650001525879,0.0,0.0,306.16900000000004,818.662,97.879,0.0,499.79499999999996,77.39999999999999
AS14.30,2014-04-26,7.8,-1.2,1.0,4.486349206349207,913.8919994831086,2.0,0.0,153.26100000000002,373.828,75.869,0.0,346.318,7.026
AS14.30,2014-04-27,7.8,-1.0,1.0,1.2608118646519644,121.2640001773834,1.0,0.0,90.251,243.44500000000002,51.483,0.0,258.509,42.141000000000005
AS14.30,2014-04-28,8.0,-1.0,1.0,2.8514635753128674,980.3109998703003,2.0,2.0,200.62500000000003,623.278,43.332,47.333999999999996,309.819,18.083000000000002
AS14.30,2014-04-29,8.0,-1.0,1.0,2.564948114408028,305.6539998054505,0.0,1.0,167.80099999999996,643.1399999999999,44.256,21.096,314.294,67.39900000000002
AS14.30,2014-04-30,7.8,-1.2,1.0,2.738419844626938,1655.6630017757418,6.0,,285.5089999999999,995.036,128.75599999999997,5.021,462.3180000000001,51.71099999999999
AS14.31,2014-04-05,7.4,0.8,0.6,5.836856609541774,234.47900032997129,5.0,0.0,232.63599999999997,195.22899999999996,45.220000000000006,3.045,74.67599999999999,54.261
AS14.31,2014-04-06,6.6,0.0,0.2,3.5167402839828656,235.47600007057193,1.0,1.0,137.95199999999997,351.836,6.023,3.01,58.28,5.078
AS14.31,2014-04-07,6.6,0.2,0.2,3.527290341111801,179.49600005149838,1.0,2.0,142.81300000000005,147.065,11.035,0.0,79.116,0.0
AS14.31,2014-04-08,7.0,0.6,0.6,3.148124201234285,968.8749990463256,1.0,0.0,265.5359999999999,382.9309999999999,94.07900000000001,2.401,206.901,14.572000000000001
AS14.31,2014-04-09,7.0,0.2,0.6,5.052188697318009,1553.8859996795652,1.0,0.0,309.6829999999999,779.5000000000002,53.059,3.006,176.882,6.04
AS14.31,2014-04-10,7.2,0.4,0.6,4.63072815829934,1444.317999601364,2.0,3.0,273.77700000000004,614.4889999999999,45.36,9.202,217.42200000000003,30.206000000000003
AS14.31,2014-04-11,7.8,0.6,1.2,6.53872180156928,2292.048999547959,10.0,2.0,575.5809999999997,1299.532,68.505,35.153,171.452,6.124
AS14.31,2014-04-12,7.0,0.6,0.8,4.6414123779446355,223.68900012969976,5.0,0.0,144.684,361.865,9.031,8.028,21.097,0.0
AS14.31,2014-04-13,6.8,-0.6,1.0,7.864665628535566,512.0430004596707,5.0,1.0,212.11,269.725,41.065,1.009,220.05199999999996,0.0
AS14.31,2014-04-14,6.2,-0.8,0.0,2.6848703212496323,757.6919994354248,0.0,2.0,223.798,565.3139999999999,73.539,8.317,134.35399999999998,0.0
AS14.31,2014-04-15,7.0,0.0,0.75,3.90490845803598,353.039999485016,1.0,0.0,90.03400000000003,392.639,16.063000000000002,0.0,29.955,24.894
AS14.31,2014-04-16,6.75,0.0,0.5,3.608568790953044,1081.101000070572,3.0,0.0,272.9820000000001,691.362,91.76500000000001,26.754000000000005,80.398,3.118
AS14.31,2014-04-17,7.0,0.6,1.0,4.218991494339529,1731.0149986743927,1.0,0.0,371.96599999999984,976.209,71.537,4.01,167.594,22.215
AS14.31,2014-04-18,6.8,0.2,0.8,2.0138888888888884,986.995999574661,4.0,0.0,155.12199999999999,577.762,56.89900000000001,0.0,234.438,8.041
AS14.31,2014-04-19,7.8,0.8,1.2,10.641086062299555,1344.6970000267029,4.0,0.0,315.72099999999995,725.4829999999997,22.173000000000002,0.0,15.056000000000001,13.038
AS14.31,2014-04-20,8.0,1.2,1.6,9.663506397253862,2274.4050006866455,0.0,0.0,407.9230000000001,1363.6139999999996,54.423,13.839,146.04500000000002,53.474000000000004
AS14.31,2014-04-21,6.4,0.2,0.4,2.950615454364366,939.2920005321502,1.0,2.0,370.9569999999999,403.65999999999997,86.15500000000002,0.0,223.79100000000003,38.723
AS14.31,2014-04-22,7.0,0.0,1.0,3.2903876074204046,989.3839983940127,0.0,4.0,290.39300000000003,440.8189999999999,71.57900000000001,0.0,308.70399999999995,15.045
AS14.31,2014-04-23,7.0,0.8,1.0,3.3916666666666675,1777.4750003814697,1.0,0.0,375.87899999999996,1047.4730000000004,65.879,74.19,73.85300000000001,13.103
AS14.31,2014-04-24,6.5,0.25,0.75,3.4,1256.5870010852811,1.0,0.0,264.92100000000005,580.5679999999999,43.305,4.008,103.36899999999999,63.206999999999994
AS14.31,2014-04-25,7.0,1.0,1.0,5.47231182795699,2641.926999092102,11.0,0.0,530.669,1087.413,43.169000000000004,0.0,164.11700000000002,37.17
AS14.31,2014-04-26,7.0,0.3333333333333333,1.0,11.53552351975273,3000.3470008373265,16.0,2.0,930.5029999999997,1648.255,47.814,4.0169999999999995,105.042,202.158
AS14.31,2014-04-27,7.4,1.0,1.2,2.1166666666666667,904.6579992771149,2.0,0.0,296.1990000000001,741.2629999999999,83.70799999999998,0.0,104.984,24.122
AS14.31,2014-04-28,6.8,0.8,0.8,2.916666666666666,1786.5579993724823,1.0,1.0,385.41499999999996,673.569,116.835,25.233999999999998,117.241,10.259
AS14.31,2014-04-29,7.0,0.3333333333333333,1.0,2.781267217630855,1756.8130002021787,2.0,4.0,496.89700000000005,1035.7110000000005,62.42999999999999,54.828,245.73899999999998,9.999
AS14.31,2014-04-30,7.0,0.4,0.8,3.295114942528734,1359.5499997138975,1.0,0.0,437.42499999999995,482.793,52.577,21.07,191.952,25.611
AS14.31,2014-05-01,7.0,0.8,1.0,1.0733657705640467,807.369000673294,0.0,3.0,252.1469999999999,377.32699999999994,44.523999999999994,13.128,56.077,9.031
AS14.31,2014-05-02,7.0,1.0,1.0,4.995882373394352,1378.931000471115,1.0,1.0,435.5200000000001,656.9119999999998,30.283,6.461,314.93499999999995,114.322
AS14.33,2014-05-28,8.2,0.0,1.2,2.479228071672377,1797.4219980239866,10.0,1.0,654.319,525.0200000000001,77.46300000000001,7.0249999999999995,1101.721,30.665999999999997
